作品ID,論理,制御フロー,同期,抽象化,データ表現,ユーザとの対話性,並列処理,CTスコア
609502577,0,3,2,3,1,1,3,13
784650876,0,2,3,1,1,1,3,11
1043852217,0,0,0,0,0,0,0,0
1023026736,0,2,2,1,1,1,3,10
987790217,0,2,3,1,1,1,1,9
975394312,0,2,2,1,1,1,3,10
970830215,1,2,3,1,1,2,2,12
974944537,0,2,2,1,1,2,3,11
974153314,0,2,2,1,1,1,3,10
967642283,1,2,3,1,1,2,2,12
964589367,0,2,3,1,1,1,3,11
962576041,0,2,3,1,1,2,3,12
949940685,0,2,2,1,1,1,1,8
961558437,0,2,3,1,1,2,3,12
101156212,0,1,0,0,1,1,0,3
1082431031,0,1,2,1,1,1,3,9
1081911997,0,2,0,1,1,1,0,5
890955771,0,2,2,1,1,1,1,8
414660267,3,3,3,3,2,2,1,17
1035907489,0,2,1,1,1,1,1,7
403586495,0,2,2,1,1,1,3,10
877010356,2,3,2,3,2,2,3,17
993871842,1,2,0,1,1,2,2,9
710069415,3,3,3,3,3,2,3,20
940309595,3,3,3,3,3,2,3,20
985899253,1,2,3,1,2,1,1,11
792985081,0,2,2,3,2,1,3,13
934300895,0,2,1,1,1,1,1,7
1018815148,2,2,3,3,2,2,3,17
743046133,3,3,3,3,1,1,3,17
1060948214,2,2,3,1,1,1,3,13
1067800332,0,2,2,1,1,1,3,10
988674806,0,2,0,1,1,1,1,6
822175627,3,3,3,3,3,2,3,20
912203465,3,2,3,3,2,2,3,18
883967446,3,3,3,3,2,2,1,17
799323143,3,2,2,3,2,2,1,15
1077546273,3,2,3,1,1,2,1,13
1052546916,2,2,0,3,2,1,1,11
923419444,0,0,0,0,0,0,0,0
519900936,0,0,0,0,0,0,0,0
1010816528,0,2,2,1,1,1,3,10
220501588,0,0,0,0,0,0,0,0
158110137,0,0,0,0,0,0,0,0
988315828,2,3,3,3,2,1,3,17
968887946,3,3,3,3,3,2,1,18
943752703,3,2,3,3,3,2,0,16
699068911,0,0,0,0,0,0,0,0
727657132,0,2,2,1,1,1,3,10
841697837,3,3,2,3,1,1,3,16
954565516,0,2,2,1,1,1,3,10
294620609,0,0,0,0,0,0,0,0
629689409,0,2,2,1,1,1,3,10
918776561,0,0,0,0,0,0,0,0
960038284,0,2,2,1,1,1,3,10
910206029,0,1,0,0,0,1,0,2
377943848,0,2,1,1,1,1,1,7
300124563,0,0,0,0,0,0,0,0
98117983,0,0,0,0,0,0,0,0
1077585688,0,0,0,0,0,0,0,0
1022837625,0,1,0,1,1,2,0,5
1046886669,0,2,0,1,1,2,1,7
1075399648,0,1,0,0,0,1,0,2
693675188,3,2,2,3,2,2,3,17
965680551,3,3,2,3,2,2,3,18
668875306,1,2,3,2,1,2,3,14
983868108,3,2,2,1,2,2,3,15
1056999725,0,2,0,1,1,1,1,6
952200629,0,2,0,0,2,1,0,5
802337224,3,3,3,3,2,1,3,18
857580254,3,3,2,3,1,1,3,16
930151683,0,2,2,1,1,1,3,10
702601492,0,2,2,1,1,1,3,10
557417398,0,2,2,1,1,1,3,10
551539705,0,2,3,3,1,2,3,14
27186109,0,0,0,0,0,0,0,0
968016103,0,2,1,0,1,1,0,5
930252046,1,2,2,1,2,2,1,11
884209348,0,2,2,1,1,1,3,10
944891583,0,3,2,1,2,1,0,9
1013785774,0,2,1,1,1,1,1,7
754708565,3,3,2,3,3,2,3,19
1011765517,0,0,0,0,0,0,0,0
924688701,0,2,2,1,1,1,1,8
1020653428,3,3,3,3,3,1,3,19
1028474246,3,2,1,2,3,1,1,13
846679591,0,2,2,1,2,1,1,9
1079436971,3,2,3,3,2,2,3,18
1052622164,0,2,1,1,1,2,1,8
1030785396,0,2,3,2,1,1,3,12
954222958,3,2,3,3,2,2,3,18
1053318776,0,2,0,1,1,2,0,6
1061831901,0,2,1,1,1,1,1,7
1059995457,0,2,0,3,2,1,1,9
1056663308,0,2,0,0,0,1,0,3
1055488155,0,2,2,2,2,1,1,10
918988939,0,2,1,1,1,1,1,7
1049325478,0,2,0,0,0,1,0,3
1059594568,0,2,0,0,0,1,0,3
965705581,1,2,0,1,1,2,1,8
1041180356,0,0,0,0,0,0,0,0
1012913056,0,1,0,1,1,1,1,5
983868276,0,1,1,1,1,1,1,6
1059516619,0,2,1,1,2,1,1,8
807735964,0,2,0,1,1,2,1,7
1082425939,0,1,0,0,0,1,0,2
1080237039,0,2,1,0,1,1,0,5
1077507021,2,3,0,3,2,1,1,12
1077327539,0,0,0,0,0,0,0,0
1077326084,0,2,1,0,1,1,0,5
486647024,3,3,1,3,1,1,1,13
963974313,2,2,3,3,1,1,3,15
1072980043,3,3,3,3,2,2,3,19
1059737864,0,3,1,2,1,1,1,9
1073723007,0,2,2,1,1,1,3,10
889045767,0,2,3,2,2,2,3,14
1048296053,0,3,2,3,1,1,3,13
944823847,0,1,2,1,1,1,1,7
1025612076,2,3,2,3,1,1,3,15
1023407269,0,0,0,0,0,0,0,0
964102064,0,2,3,3,1,1,3,13
1003836846,1,3,2,3,2,1,1,13
236888879,3,3,3,3,2,2,3,19
686923395,3,3,3,3,3,2,3,20
713219694,0,2,1,1,1,1,1,7
439253522,3,2,3,1,2,1,1,13
1051452041,0,2,1,1,1,1,1,7
100406751,0,0,0,0,0,0,0,0
754653592,0,2,1,0,1,1,0,5
1044798731,3,3,3,1,1,2,3,16
927591645,3,3,2,2,2,2,3,17
700893608,0,1,0,1,1,2,0,5
600353066,0,2,0,1,1,1,1,6
860954985,2,2,2,3,3,2,3,17
896150228,1,2,3,3,2,2,1,14
123701136,3,3,3,3,3,2,3,20
559562017,3,3,3,3,2,1,3,18
1050413035,0,0,0,0,0,0,0,0
1050406122,0,0,0,0,0,0,0,0
14882185,0,0,0,0,0,0,0,0
935716896,0,2,2,3,1,2,3,13
87151005,0,0,0,0,0,0,0,0
825150213,1,2,3,1,1,2,3,13
821416299,0,0,0,0,0,0,0,0
684475014,0,0,0,0,0,0,0,0
1046297832,0,0,0,0,0,0,0,0
1005047375,0,2,0,1,1,2,0,6
1003273107,3,2,3,0,1,2,0,11
953907882,0,0,0,0,0,0,0,0
885844913,0,0,0,0,0,0,0,0
871132557,0,0,0,0,0,0,0,0
716351652,1,2,2,1,1,1,3,11
894173322,0,2,2,1,1,1,1,8
947690824,0,2,2,1,1,1,1,8
1022510803,0,2,1,1,1,1,1,7
700867283,0,2,1,1,1,1,1,7
847406584,3,3,2,3,3,2,3,19
1053152457,3,3,3,3,3,2,3,20
947935005,0,2,2,2,1,1,3,11
960040801,3,3,3,3,2,2,3,19
950843856,0,2,1,1,1,1,1,7
944437754,0,1,1,1,1,1,1,6
971357978,0,2,0,0,0,1,0,3
1053623862,3,2,2,2,2,1,1,13
1063396713,0,0,0,0,0,0,0,0
1066320596,0,0,0,0,0,0,0,0
1062082726,0,1,0,0,1,1,0,3
313295916,3,3,3,3,3,2,3,20
913066979,3,3,3,3,3,2,3,20
63945868,0,0,0,0,0,0,0,0
501216734,0,2,3,1,1,1,3,11
1000627236,0,2,2,1,1,1,1,8
800974485,0,2,1,1,1,1,1,7
1080593446,2,2,2,1,2,2,3,14
945852371,0,2,2,1,1,1,1,8
970584724,0,2,2,1,1,1,3,10
1015661565,1,2,3,1,2,2,2,13
1077098626,0,2,2,1,1,2,3,11
1057293587,2,2,2,1,1,1,3,12
1072951407,1,2,2,1,1,2,3,12
1028076894,0,2,2,1,1,2,2,10
1068075624,0,1,0,1,1,2,0,5
292220827,0,1,0,0,1,1,0,3
839851202,0,2,2,1,2,1,1,9
623629028,3,2,2,3,2,2,3,17
798982142,3,3,3,3,2,2,3,19
1052008844,0,2,0,0,0,1,0,3
1048595597,0,0,0,0,0,0,0,0
1067085794,0,2,0,0,1,1,0,4
817669455,0,1,0,1,1,2,0,5
1040181321,0,0,0,0,0,0,0,0
992116259,0,0,0,0,0,0,0,0
891761641,3,2,2,2,3,1,1,14
529001295,3,3,3,3,2,2,3,19
468548808,3,3,3,3,2,2,3,19
514103537,3,2,2,1,2,2,3,15
630392647,3,3,3,3,2,2,3,19
632300345,3,2,2,2,2,2,1,14
625399117,3,2,2,3,2,2,3,17
10823124,0,0,0,0,0,0,0,0
484408966,3,2,2,2,2,2,3,16
962214503,0,2,0,2,1,1,0,6
1032914229,0,0,0,0,0,0,0,0
1031498907,0,0,0,0,0,0,0,0
741231811,3,3,2,3,3,2,3,19
945730308,0,1,0,0,0,1,0,2
1017946675,0,0,0,0,0,0,0,0
1013414602,0,1,0,1,1,2,0,5
396675275,2,2,2,3,2,2,3,16
1061407666,0,2,0,0,0,1,0,3
1063248961,0,0,0,0,0,0,0,0
1045454877,0,2,1,0,1,1,0,5
1030480334,0,2,1,1,1,1,1,7
960228319,0,2,0,0,1,1,0,4
1018113529,0,2,0,1,1,2,2,8
766104903,0,2,2,1,1,1,3,10
883699605,1,3,2,1,2,2,3,14
974605533,0,2,0,1,1,2,0,6
942698738,0,2,1,0,1,1,0,5
964282228,3,2,0,1,1,2,1,10
1083104024,0,0,0,0,0,0,0,0
1074058309,0,0,0,0,0,0,0,0
1074865877,0,2,0,1,1,1,1,6
984448284,0,2,0,0,0,1,0,3
260815201,0,0,0,0,0,0,0,0
783003278,0,1,0,1,2,2,0,6
640419592,0,2,1,1,1,2,0,7
963922388,0,2,1,1,1,1,1,7
1070822882,0,2,1,1,1,1,1,7
774776073,0,0,0,0,0,0,0,0
1077501903,1,2,0,3,3,1,3,13
963950084,0,2,2,1,1,1,1,8
1079900959,0,2,2,1,1,1,3,10
1081950864,0,1,1,0,1,1,0,4
1082221679,3,3,2,3,2,1,3,17
1077535071,0,0,0,0,0,0,0,0
369308128,3,3,3,2,2,2,3,18
770577204,3,2,2,3,2,2,3,17
107980989,3,3,3,3,2,2,3,19
1061697005,3,2,0,2,2,1,1,11
724188229,2,3,2,2,1,1,3,14
1056601543,3,2,2,2,2,2,1,14
541121386,3,2,3,3,2,2,1,16
1059971708,3,2,2,3,2,2,3,17
946388429,2,2,2,3,3,2,3,17
429944117,3,3,3,3,3,2,3,20
614571506,0,2,0,0,0,1,0,3
685681918,0,2,0,0,0,1,0,3
1073284377,3,3,3,3,3,1,3,19
1073973677,0,2,0,1,0,2,2,7
1074157962,0,2,2,1,2,1,1,9
639733873,3,3,3,3,3,1,3,19
967725277,3,3,3,3,2,1,3,18
944805239,0,2,1,1,1,1,1,7
978139402,3,3,2,1,1,2,3,15
818086417,1,3,2,3,2,1,3,15
858733287,3,2,0,1,1,2,0,9
952782125,1,2,3,1,1,2,1,11
1000688495,0,3,2,2,2,1,3,13
996781932,1,2,2,1,1,2,3,12
945434406,0,0,0,0,0,0,0,0
1002684544,3,3,2,3,2,1,3,17
396047126,0,2,2,1,1,1,3,10
856658168,1,2,3,1,2,1,3,13
168346541,0,0,0,0,0,0,0,0
842812152,0,1,0,1,1,1,1,5
466363957,0,2,2,1,1,1,3,10
134825995,0,0,0,0,0,0,0,0
266630993,0,2,2,3,2,1,3,13
1000541073,3,3,1,2,2,2,1,14
996678725,0,0,0,0,0,0,0,0
505195414,3,2,3,1,2,3,3,17
397579706,2,2,1,1,1,2,1,10
843320692,0,1,0,1,1,2,0,5
962413145,0,0,0,0,0,0,0,0
490576962,0,2,2,3,1,2,3,13
21261603,0,0,0,0,0,0,0,0
357058951,0,0,0,0,0,0,0,0
356434242,3,2,3,1,2,2,2,15
897629427,0,2,3,1,1,1,3,11
172353414,3,3,3,3,2,1,3,18
1070966603,2,2,0,1,1,2,1,9
896463611,3,3,3,3,2,2,1,17
906102654,3,3,3,3,3,2,3,20
382040402,0,2,3,1,1,1,1,9
676280044,3,2,2,3,3,1,3,17
954437257,0,2,0,0,0,1,0,3
16064469,3,3,3,2,2,2,3,18
917371762,3,3,3,3,2,2,3,19
782579907,3,3,2,3,2,2,3,18
1019817813,0,0,0,0,0,0,0,0
855239895,0,2,3,2,2,1,3,13
1008578089,0,2,3,1,1,1,1,9
1009664738,0,0,0,0,0,0,0,0
1004684756,0,2,1,1,1,1,1,7
992616229,0,0,0,0,0,0,0,0
995530339,0,2,0,1,0,1,1,5
1058589038,3,3,3,3,3,2,3,20
1038050602,0,0,0,0,0,0,0,0
996290484,0,2,0,1,1,2,0,6
975375405,0,2,3,1,1,1,1,9
194593192,0,2,2,1,1,1,3,10
1063843605,0,1,0,0,1,1,0,3
337801192,1,2,2,3,2,1,1,12
117992328,0,0,0,0,0,0,0,0
996122401,0,2,3,1,1,2,0,9
120922365,0,0,0,0,0,0,0,0
698670284,0,2,3,1,1,1,3,11
590922695,0,2,3,1,1,1,3,11
673303011,0,2,3,1,1,1,3,11
698222075,0,2,3,1,1,1,3,11
715562605,0,2,3,2,3,2,3,15
826768914,0,2,2,1,1,1,3,10
714566172,0,2,3,2,3,2,3,15
714332929,0,2,3,1,1,1,3,11
474905722,0,2,2,3,1,1,3,12
698334193,0,2,3,1,1,1,3,11
762405477,0,1,2,1,1,1,1,7
574688663,0,2,0,1,1,1,1,6
633632943,3,3,3,3,2,2,3,19
669948627,3,3,3,3,2,2,3,19
934218033,0,1,0,0,1,1,0,3
996234421,0,0,0,0,0,0,0,0
949196309,0,1,0,1,1,2,0,5
996420464,0,1,0,1,1,2,0,5
322928511,0,2,1,1,1,2,0,7
330932296,3,1,2,1,2,2,3,14
329795278,0,1,0,1,2,2,0,6
1029693676,2,2,0,1,1,2,1,9
758000959,3,3,3,3,3,2,3,20
968054175,0,0,0,0,0,0,0,0
742494733,0,1,3,1,1,1,1,8
1039690663,0,2,0,0,0,1,0,3
1060470673,0,2,1,3,2,1,1,10
1056370562,0,0,0,0,0,0,0,0
1052682587,0,2,1,1,1,1,1,7
1051936674,0,2,2,1,1,1,3,10
196944005,0,0,0,0,0,0,0,0
878196116,0,0,0,0,0,0,0,0
270544115,0,1,0,1,1,2,1,6
1076696625,0,1,2,1,1,1,1,7
1068821411,0,2,0,1,2,1,1,7
1057117315,0,2,1,0,1,1,0,5
1065139486,0,2,0,0,1,1,0,4
1056298987,1,2,2,1,1,2,3,12
1047514237,1,2,0,1,2,1,1,8
887536518,0,0,0,0,0,0,0,0
1053065368,0,2,0,0,0,1,0,3
1050428248,3,3,0,3,2,1,0,12
1045573973,0,0,0,0,0,0,0,0
489181688,3,3,3,3,2,2,1,17
434869846,0,2,0,1,1,1,1,6
1016392527,0,2,2,1,1,1,3,10
190268945,3,3,3,3,3,2,3,20
782117761,3,3,2,3,2,2,3,18
1057025456,0,2,2,1,1,1,1,8
1046882973,0,0,0,0,0,0,0,0
680856397,2,3,3,3,3,1,1,16
716599856,0,0,0,0,0,0,0,0
1074384146,3,3,2,3,3,2,1,17
1067685765,1,2,1,3,2,1,0,10
956631916,0,2,0,1,1,1,1,6
1039360822,0,2,0,1,1,1,1,6
1066119534,0,2,1,2,3,0,0,8
1026897402,0,0,0,0,0,1,0,1
846764472,1,2,0,3,2,1,1,10
799800385,0,2,2,1,1,1,3,10
974553062,0,2,0,0,0,1,0,3
1026884547,0,0,0,0,0,0,0,0
101542954,0,0,0,0,0,0,0,0
1022751259,0,2,1,1,2,2,1,9
860052406,1,2,2,1,1,1,3,11
776427942,0,2,1,1,1,1,1,7
379696441,3,3,2,3,3,2,3,19
746291814,3,3,3,3,2,1,3,18
125918341,0,0,0,0,0,0,0,0
1081611175,0,2,2,1,1,1,1,8
850459337,3,3,3,3,2,2,3,19
769376599,0,2,0,1,1,1,1,6
1081604184,0,2,2,1,1,1,1,8
863826067,0,0,0,0,0,0,0,0
310189856,0,2,0,1,1,1,1,6
714782728,0,2,1,1,1,1,1,7
1040626344,0,2,2,3,1,1,1,10
1033345354,0,2,1,3,1,2,2,11
959065301,0,2,1,3,1,1,1,9
308939149,0,1,2,1,1,2,1,8
1061935526,0,0,0,0,0,0,0,0
382801018,0,0,0,0,0,0,0,0
1057489094,0,1,0,0,0,1,0,2
1082517328,1,2,2,1,1,2,1,10
1080827027,0,0,0,0,0,0,0,0
1011216247,3,2,2,3,2,2,3,17
1002127426,3,3,2,3,2,2,1,16
1080681711,3,3,3,3,2,2,3,19
105699302,0,0,0,0,0,0,0,0
1029603654,1,2,1,0,1,2,0,7
1077437744,0,2,2,2,1,1,1,9
345788278,0,2,2,1,1,1,1,8
1057146717,3,3,3,3,3,1,3,19
654319646,0,1,0,1,1,1,1,5
853997301,0,2,1,0,0,1,0,4
1069643176,1,2,3,1,2,1,3,13
904756181,0,2,0,0,0,1,0,3
1057326396,0,1,0,0,1,1,0,3
729075631,0,2,0,0,1,1,0,4
911890817,0,2,0,1,1,2,2,8
950386187,1,2,2,3,2,2,1,13
324144297,0,2,0,1,1,1,1,6
1052759656,3,3,3,3,2,2,3,19
753074291,3,3,2,3,2,2,3,18
761685178,0,2,0,0,0,1,0,3
882378207,2,2,2,3,3,1,1,14
902600889,0,2,0,1,1,1,1,6
145772928,0,0,0,0,0,0,0,0
143650076,0,0,0,0,0,0,0,0
457426467,0,2,1,0,1,1,0,5
390771491,0,2,1,1,1,1,1,7
811844588,0,0,0,0,0,0,0,0
199532043,0,0,0,0,0,0,0,0
200144924,0,0,0,0,0,0,0,0
475529587,0,0,0,0,0,0,0,0
894346693,0,1,0,1,1,2,0,5
184149933,3,3,3,3,2,2,3,19
213105976,0,0,0,0,0,0,0,0
891013623,0,2,2,1,1,2,1,9
832434245,0,0,0,0,0,0,0,0
880207267,0,2,2,3,1,1,1,10
1060402323,3,3,3,3,2,2,3,19
1077783087,1,2,2,1,2,2,3,13
1018830329,0,2,0,0,1,1,0,4
86961122,3,3,2,3,2,2,3,18
1062144265,0,1,2,1,1,2,2,9
414454381,0,1,0,1,1,2,0,5
1079748992,0,1,0,1,1,2,0,5
1074203796,0,1,0,1,1,2,2,7
519209383,0,2,2,1,1,1,3,10
334924812,0,3,1,3,1,1,1,10
1060683052,0,1,0,1,1,1,1,5
554679284,0,2,3,1,1,1,3,11
1061164671,0,2,1,1,1,2,1,8
1071361137,2,2,2,1,2,2,2,13
1074011612,3,2,3,1,2,2,1,14
990517918,3,3,0,0,3,2,0,11
994029415,3,3,0,0,3,2,0,11
1005753721,3,3,0,0,3,2,0,11
1002574954,3,3,0,0,3,2,0,11
1002560535,3,3,0,2,2,2,0,12
996864782,3,3,0,2,2,2,0,12
996855003,3,3,0,2,2,2,0,12
1000988206,3,3,0,0,2,2,0,10
1005462274,3,3,0,2,2,2,0,12
1052320226,0,2,1,3,2,2,1,11
541417863,0,2,2,3,1,1,3,12
1067675061,0,1,0,0,1,2,0,4
1071726911,0,0,0,0,0,0,0,0
977016857,0,2,1,0,1,1,0,5
962701872,2,2,3,1,1,2,3,14
1066887863,3,2,3,1,1,2,3,15
679975935,0,2,3,3,2,1,1,12
1077144184,0,2,2,1,1,1,0,7
658918578,0,2,3,1,1,1,3,11
959008505,1,3,3,3,3,1,1,15
949130091,0,0,0,0,0,0,0,0
1076920686,0,2,0,3,1,1,1,8
1064777306,3,3,3,3,3,2,3,20
980963667,3,2,3,3,3,1,1,16
1026263748,3,2,2,3,2,2,3,17
1041200995,3,3,1,2,2,2,2,15
957896381,3,2,3,1,2,2,1,14
923710851,0,1,0,1,1,2,0,5
767271385,3,3,2,2,2,2,0,14
469725269,0,0,0,0,0,0,0,0
492251254,0,2,0,0,2,1,0,5
944991204,0,1,3,1,1,1,3,10
469766387,0,0,0,0,0,0,0,0
883532293,1,2,2,1,2,1,3,12
104571882,0,0,0,0,0,0,0,0
393240099,0,0,0,0,0,0,0,0
629545144,3,3,3,2,2,2,3,18
1021852952,0,1,0,0,1,1,0,3
676507493,3,3,2,2,2,2,3,17
554298594,3,3,2,3,3,2,3,19
997409209,3,3,3,3,3,2,3,20
986853759,3,3,3,3,3,2,3,20
826126746,3,3,3,3,3,2,3,20
888691856,3,3,3,2,3,2,1,17
1046751648,3,3,3,3,3,2,3,20
1070869215,3,2,2,3,2,2,3,17
1045759605,2,2,2,3,2,2,1,14
1045810257,1,2,1,3,2,1,1,11
970713476,0,3,2,3,1,2,3,14
882599105,0,1,0,1,1,2,1,6
724954727,0,1,0,0,1,1,0,3
666446747,0,1,0,0,1,1,0,3
1050481704,3,2,3,3,2,2,1,16
560069492,3,3,2,1,2,2,3,16
979688343,0,2,1,1,1,1,1,7
733436993,3,2,3,1,1,2,3,15
818476751,0,0,0,0,0,0,0,0
940190047,3,3,2,3,2,2,3,18
1023174328,2,2,2,1,2,2,3,14
399723831,0,0,0,0,0,0,0,0
734986056,0,2,2,2,1,2,3,12
118633603,0,0,0,0,0,0,0,0
690686244,1,2,2,3,1,1,3,13
827504088,3,3,3,3,3,2,3,20
287021542,3,3,3,3,3,2,3,20
769690425,3,3,3,3,2,2,3,19
284682486,3,3,3,3,3,2,3,20
102118648,0,0,0,0,0,0,0,0
1059872902,0,0,0,0,0,0,0,0
970201757,2,2,2,3,2,2,3,16
970202636,2,2,2,3,2,2,3,16
892798142,3,2,3,2,3,2,3,18
905584826,0,1,0,0,0,1,0,2
974074797,0,0,0,0,0,0,0,0
962691183,0,0,0,0,0,0,0,0
949058143,0,2,2,1,1,1,3,10
977237965,0,0,0,0,0,0,0,0
976165046,0,0,0,0,0,0,0,0
1059112368,0,1,1,1,1,1,1,6
1028835835,0,1,0,1,1,1,1,5
1021056845,0,2,2,3,2,1,3,13
1047433409,2,2,3,2,2,2,1,14
1050958525,1,2,2,1,1,2,3,12
1051082208,1,2,1,2,2,2,1,11
1003475075,0,1,0,1,1,2,0,5
968625772,0,1,0,1,1,2,2,7
1003210561,0,0,0,0,0,0,0,0
1003690547,0,1,0,1,1,2,0,5
1003180169,0,1,0,1,1,2,0,5
996088499,0,1,0,0,1,2,0,4
1054700722,0,0,0,0,0,0,0,0
829459985,3,2,3,2,3,2,3,18
869044298,3,3,3,3,3,2,3,20
181219777,0,0,0,0,0,0,0,0
170254299,0,2,0,2,1,1,0,6
924689576,0,2,0,1,1,1,1,6
979776391,0,2,2,1,1,1,1,8
1030908214,0,0,0,0,0,0,0,0
1018077604,0,1,0,0,0,1,0,2
267593379,0,2,1,0,1,1,0,5
894150464,0,3,1,0,1,1,0,6
997204426,0,2,2,1,1,1,3,10
926904406,0,2,1,1,1,1,1,7
1072383429,0,2,1,0,1,1,0,5
726330221,3,3,2,2,1,1,3,15
790329398,0,2,0,1,1,1,1,6
996346613,0,2,3,1,1,1,3,11
1040916308,0,1,2,1,1,2,0,7
782667287,0,0,0,0,0,0,0,0
1038832162,3,3,3,3,1,2,3,18
198134783,3,3,3,3,2,2,3,19
582227978,3,3,3,3,2,2,3,19
626069449,3,3,2,2,1,1,1,13
1062199588,0,2,2,2,2,1,3,12
606158645,0,3,1,3,1,1,1,10
742857591,3,3,2,3,1,1,3,16
823434039,0,0,0,0,0,0,0,0
873315118,0,0,0,0,0,0,0,0
440435851,0,0,0,0,0,0,0,0
1038668037,0,0,0,0,0,0,0,0
979692562,2,2,2,2,2,2,3,15
1004895576,0,2,0,0,0,1,0,3
1005112002,0,0,0,0,0,0,0,0
1004912732,0,3,2,1,1,1,3,11
997495001,0,0,0,0,0,0,0,0
1064810968,3,2,1,3,2,2,1,14
1057277287,0,0,0,0,0,0,0,0
696612343,1,2,2,3,2,1,3,14
1052513634,0,2,2,1,1,1,1,8
1048155823,0,2,0,1,1,1,1,6
1037709239,2,2,2,2,2,2,1,13
1052215691,0,0,0,0,0,0,0,0
999139311,0,0,0,0,0,0,0,0
693257525,0,2,0,1,1,2,3,9
975521289,0,1,0,0,0,1,0,2
778377224,0,0,0,0,0,0,0,0
819490823,0,0,0,0,0,0,0,0
572404132,3,2,3,1,1,2,1,13
982257558,0,1,0,0,1,1,0,3
681783027,0,2,2,1,1,1,3,10
404543276,0,2,1,1,1,1,1,7
337680227,0,2,2,1,1,1,1,8
1058932278,0,2,2,1,2,1,1,9
836218391,0,0,0,0,0,0,0,0
1052487412,3,2,3,1,2,2,3,16
1028083979,0,2,0,0,0,1,0,3
740009013,3,2,3,1,1,2,3,15
997840138,0,1,0,1,1,2,2,7
1075607482,3,3,3,3,3,2,3,20
1022653455,0,2,1,3,1,1,1,9
877713626,0,2,0,1,1,1,0,5
991519778,0,2,0,1,1,2,1,7
987573097,0,2,0,0,0,1,0,3
981540109,0,1,0,0,1,1,0,3
481976959,0,2,0,0,0,1,0,3
509813089,0,2,0,0,0,1,0,3
755309166,0,1,1,1,0,1,1,5
1069722429,0,1,0,1,1,2,0,5
1018571626,0,0,0,0,0,0,0,0
971754939,0,1,1,1,1,1,1,6
1000600907,0,0,0,0,0,0,0,0
996493701,0,0,0,0,0,0,0,0
786191768,0,0,0,0,0,0,0,0
1059173043,0,0,0,0,0,0,0,0
1045594912,0,0,0,0,0,0,0,0
1043314048,1,2,2,2,1,2,1,11
1042889965,3,2,3,1,1,2,1,13
980312543,0,1,2,1,1,0,0,5
1052393604,0,2,1,1,1,1,1,7
910371165,1,2,2,1,1,2,1,10
595955012,3,3,3,3,3,2,3,20
670336752,3,3,3,3,3,2,3,20
394122755,3,3,3,2,3,2,2,18
631946676,3,3,3,2,2,2,3,18
821535634,3,3,3,2,3,2,3,19
1041310447,3,3,2,1,2,2,3,16
1015376774,3,3,3,3,1,2,1,16
1036518952,3,3,3,3,3,2,3,20
726694951,3,3,3,3,3,2,3,20
446530955,3,3,3,3,2,2,3,19
242864388,0,0,0,0,0,0,0,0
982456047,0,2,0,0,2,1,0,5
96035336,0,0,0,0,0,0,0,0
815912916,0,1,1,1,1,1,0,5
1081254015,0,0,0,0,0,0,0,0
1082530641,0,0,0,0,0,0,0,0
1082511723,0,1,0,0,0,1,0,2
944473174,0,0,0,0,0,0,0,0
1049870777,0,0,0,0,0,0,0,0
1050074045,0,0,0,0,0,0,0,0
938027562,0,2,0,1,1,1,1,6
1004981653,0,1,1,1,1,2,0,6
25965647,0,0,0,0,0,0,0,0
1014890385,0,2,2,1,1,1,1,8
1055183301,0,2,1,1,1,1,1,7
61520878,0,0,0,0,0,0,0,0
436236321,0,2,1,1,3,1,1,9
1049238121,0,3,0,1,1,2,1,8
1048117089,0,1,1,1,1,1,1,6
1049271714,0,1,0,1,1,1,1,5
698989994,0,0,0,0,0,0,0,0
1068739573,1,2,0,1,1,2,1,8
1067964197,1,2,0,1,1,2,1,8
62123648,0,0,0,0,0,0,0,0
618880086,0,1,0,0,1,1,0,3
500788037,3,3,2,3,2,2,1,16
921524518,3,3,3,3,3,2,3,20
1052471356,0,2,2,3,2,2,3,14
1057711268,3,3,3,3,3,1,3,19
835790157,0,3,2,2,1,2,2,12
334802835,3,3,3,1,3,2,3,18
189659114,3,3,3,3,2,2,3,19
1027085634,3,3,3,1,2,2,3,17
831177576,1,3,2,3,2,1,3,15
988632153,3,3,2,3,1,2,1,15
783057627,0,2,3,3,1,1,3,13
1069385948,0,1,0,1,1,2,1,6
1081878966,0,0,0,0,0,0,0,0
320025044,0,0,0,0,0,0,0,0
752649218,0,1,0,1,1,2,2,7
1000826838,0,3,1,1,3,2,2,12
1004539037,0,2,3,1,1,2,3,12
977721125,1,2,1,1,2,2,1,10
114019829,0,2,0,1,1,1,1,6
11984691,0,0,0,0,0,0,0,0
385157456,2,3,1,3,2,2,0,13
449737128,0,2,2,1,1,1,1,8
447874869,0,2,1,1,1,1,1,7
893394211,3,2,3,1,1,2,1,13
937617352,1,3,2,1,2,3,3,15
892916017,3,3,3,3,2,2,3,19
156751433,0,0,0,0,0,0,0,0
941324773,1,3,0,1,3,2,2,12
930234056,0,0,0,0,0,0,0,0
1079239898,0,0,0,0,0,0,0,0
1068757026,0,2,2,3,2,2,3,14
1029465409,1,1,0,1,1,2,1,7
987668559,0,0,0,0,0,0,0,0
1000566914,0,0,0,0,0,0,0,0
1000508989,3,3,1,3,2,2,1,15
978270625,0,2,0,0,2,1,0,5
920703266,3,3,3,3,2,2,3,19
